Tipo ticket,Chiave di ticket,ID ticket,Riepilogo,Assegnatario,Reporter,Priorità,Stato,Risoluzione,Creato,Aggiornato
Miglioramento,HHH-5986,22653,Refactor org.hibernate.util package for spi/internal split,steve,steve,Importante,Chiusa,Risolto,05/Mar/2011 08:08 AM,05/Mar/2011 09:26 AM
